featureid,species,catch,year_min,year_max
202971215,BKT,3,2006,2006
202971221,BKT,0,2010,2010
202971225,BKT,0,2010,2010
202971226,BKT,0,1994,1994
202971227,BKT,15,1993,1993
202971228,BKT,10,1993,2010
202971240,BKT,1,2000,2000
202971245,BKT,22,2002,2002
202971250,BKT,8,2010,2010
202971263,BKT,1,2010,2010
202971277,BKT,30,2010,2010
202971281,BKT,6,1993,1993
202971296,BKT,39,2010,2010
202971298,BKT,0,2001,2003
202971300,BKT,4,2000,2000
202971305,BKT,0,2010,2010
202971313,BKT,1,1992,1992
202971320,BKT,0,1992,2003
202971326,BKT,5,2000,2001
202971356,BKT,1,2010,2010
202971357,BKT,29,2000,2000
202971358,BKT,70,2000,2004
202971369,BKT,0,2000,2000
202971371,BKT,45,1994,2004
202971377,BKT,1,2010,2010
202971378,BKT,3,1992,1992
202971381,BKT,33,2000,2010
202971387,BKT,1,2000,2000
202971390,BKT,0,1998,2001
202971410,BKT,118,1995,2001
202971412,BKT,0,2010,2010
202971413,BKT,25,1991,1991
202971423,BKT,0,1993,2010
202971430,BKT,5,1997,2003
202971437,BKT,12,2001,2001
202971441,BKT,0,1994,1994
202971450,BKT,1,1993,1993
202971483,BKT,51,2000,2000
202971489,BKT,0,2010,2010
202971492,BKT,0,1997,1997
202971495,BKT,23,2001,2003
202971505,BKT,5,1995,2010
202971511,BKT,4,1997,2010
202971521,BKT,0,2001,2005
202971522,BKT,10,2002,2002
202971529,BKT,0,1998,1998
202971532,BKT,26,2000,2000
202971533,BKT,13,2000,2000
202971541,BKT,4,1994,2010
202971543,BKT,12,2003,2003
202971559,BKT,0,2010,2010
202971564,BKT,44,2002,2004
202971570,BKT,4,1993,1993
202971584,BKT,1,2000,2002
202971603,BKT,29,2000,2000
202971613,BKT,1,2001,2003
202971614,BKT,1,1992,2005
202971642,BKT,8,2000,2010
202971643,BKT,38,2000,2000
202971644,BKT,58,2002,2004
202971645,BKT,53,2000,2000
202971650,BKT,10,2001,2001
202971658,BKT,25,1992,1992
202971675,BKT,2,2010,2010
202971681,BKT,0,2010,2010
202971682,BKT,1,1991,2010
202971683,BKT,60,2000,2004
202971695,BKT,3,2009,2009
202971700,BKT,7,1995,1995
202971713,BKT,2,2001,2001
202971725,BKT,4,2010,2010
202971740,BKT,19,2010,2010
202971741,BKT,0,2010,2010
202971742,BKT,0,2001,2004
202971761,BKT,0,2009,2010
202971763,BKT,61,2000,2004
202971764,BKT,18,2002,2002
202971766,BKT,0,2003,2003
202971781,BKT,42,2000,2000
202971798,BKT,0,2002,2007
202971808,BKT,18,2010,2010
202971816,BKT,3,1993,1993
202971822,BKT,0,1998,2001
202971826,BKT,0,2010,2010
202971832,BKT,1,2010,2010
202971833,BKT,2,2010,2010
202971836,BKT,0,1993,1993
202971843,BKT,11,2001,2001
202971847,BKT,3,2010,2010
202971852,BKT,120,2002,2004
202971875,BKT,22,2010,2010
202971879,BKT,0,1992,1993
202971890,BKT,4,1993,1993
202971895,BKT,12,1991,2010
202971896,BKT,1,2010,2010
202971897,BKT,3,2010,2010
202971935,BKT,1,2010,2010
202971936,BKT,43,2000,2010
202971938,BKT,27,2000,2004
202971939,BKT,131,2002,2004
202971940,BKT,62,2000,2002
202971942,BKT,15,2000,2004
202971953,BKT,1,2008,2009
202971965,BKT,6,2010,2010
202971974,BKT,1,2010,2010
202972011,BKT,0,2002,2002
202972017,BKT,0,2000,2000
202972035,BKT,47,2000,2000
202972037,BKT,4,2001,2008
202972038,BKT,3,2001,2009
202972043,BKT,1,1992,1992
202972059,BKT,0,1995,1995
202972067,BKT,3,1993,2010
202972081,BKT,2,1997,1998
202972082,BKT,0,2010,2010
202972099,BKT,7,1998,1998
202972116,BKT,23,2010,2010
202972121,BKT,8,2010,2010
202972151,BKT,8,2010,2010
202972157,BKT,7,2010,2010
202972158,BKT,32,2000,2010
202972159,BKT,0,2009,2009
202972170,BKT,9,2010,2010
202972177,BKT,8,2010,2010
202972179,BKT,6,1994,2000
202972183,BKT,0,1994,1994
202972188,BKT,13,2000,2000
202972194,BKT,37,2001,2001
202972201,BKT,14,2010,2010
202972207,BKT,2,2005,2005
202972221,BKT,22,2010,2010
202972229,BKT,23,2010,2010
202972231,BKT,0,1993,2009
202972256,BKT,0,1992,1992
202972274,BKT,0,2005,2010
202972276,BKT,0,2009,2009
202972281,BKT,11,2010,2010
202972322,BKT,24,1998,1998
202972326,BKT,10,2010,2010
202972341,BKT,0,1994,1994
202972379,BKT,13,2000,2000
202972420,BKT,0,1994,1994
202972422,BKT,0,2009,2009
202972428,BKT,12,2000,2002
202972429,BKT,0,2005,2005
202972447,BKT,5,2002,2002
202972448,BKT,0,2009,2009
202972455,BKT,1,2002,2010
202972466,BKT,1,2010,2010
202972477,BKT,0,2003,2003
202972482,BKT,1,1997,2010
202972489,BKT,0,1992,1992
202972531,BKT,1,2010,2010
202972532,BKT,0,2009,2009
202972535,BKT,118,2000,2004
202972555,BKT,4,2005,2005
202972557,BKT,0,2010,2010
202972562,BKT,5,2003,2003
202972576,BKT,4,2010,2010
202972604,BKT,0,1995,1995
202972628,BKT,76,2001,2004
202972634,BKT,7,2002,2002
202972635,BKT,0,1999,1999
202972648,BKT,5,2000,2000
202972653,BKT,26,2002,2002
202972661,BKT,0,2001,2001
202972709,BKT,1,1994,1994
202972727,BKT,6,2000,2002
202972738,BKT,0,2009,2009
202972746,BKT,3,2002,2002
202972765,BKT,2,2000,2000
202972766,BKT,18,2002,2002
202972767,BKT,3,2000,2000
202972772,BKT,8,2000,2002
202972773,BKT,16,2002,2002
202972800,BKT,7,2002,2002
202972805,BKT,0,2009,2009
202972806,BKT,1,2010,2010
202972807,BKT,7,2010,2010
202972832,BKT,4,2005,2005
202972845,BKT,5,2010,2010
202972846,BKT,0,1991,1991
202972850,BKT,6,2010,2010
202972862,BKT,0,2010,2010
202972867,BKT,10,2010,2010
202972868,BKT,0,1999,1999
202972892,BKT,0,1992,1992
202972895,BKT,0,2003,2003
202972911,BKT,1,2010,2010
202972915,BKT,54,2002,2002
202972916,BKT,0,2009,2009
202972943,BKT,1,2010,2010
202972978,BKT,2,2000,2002
202972981,BKT,0,1993,2009
202973042,BKT,0,1999,1999
202973052,BKT,0,1999,1999
202973138,BKT,3,2003,2003
202973194,BKT,16,1994,2007
202973215,BKT,0,2002,2002
202973219,BKT,0,1992,1992
202973227,BKT,5,1992,1992
202973253,BKT,0,1992,2007
202973349,BKT,0,1994,2001
202973479,BKT,27,1994,2007
202973483,BKT,31,2002,2002
202973523,BKT,1,2010,2010
202973529,BKT,0,1994,1994
202973626,BKT,0,1994,1994
202973648,BKT,0,1993,1993
202973659,BKT,0,1993,1993
202973781,BKT,1,2000,2000
202973929,BKT,0,1994,1994
202973958,BKT,38,1997,1997
202973988,BKT,4,2004,2010
202974000,BKT,0,1999,1999
202974004,BKT,1,1997,2009
202974045,BKT,0,2009,2009
202974103,BKT,12,1992,1992
202974123,BKT,0,1993,1993
202974127,BKT,4,1997,1997
202974174,BKT,2,1997,1997
202974190,BKT,13,2010,2010
202974204,BKT,0,1995,1995
202974278,BKT,0,1995,1995
202974292,BKT,0,1995,1995
202974293,BKT,0,1993,1993
202974296,BKT,2,1992,1992
202974311,BKT,0,2009,2009
202974312,BKT,0,1992,1993
202974456,BKT,0,2004,2004
202974461,BKT,0,1993,1993
202974610,BKT,0,2004,2006
202974612,BKT,0,1991,1991
202974696,BKT,0,1991,1991
202974719,BKT,0,1995,1995
202974737,BKT,0,1997,1997
202974888,BKT,1,1991,1991
202974973,BKT,0,2004,2010
202975001,BKT,0,1993,1993
202975029,BKT,0,2004,2006
202975048,BKT,0,1993,1993
202975062,BKT,0,1993,1993
202975110,BKT,0,2007,2007
202975161,BKT,0,1999,1999
202975641,BKT,0,1993,1993
202975653,BKT,40,2000,2000
202975667,BKT,0,1991,1991
202975740,BKT,0,1991,1991
202975781,BKT,0,1995,2008
202975856,BKT,0,2008,2008
202975921,BKT,2,1993,1993
202975930,BKT,9,1997,1997
202975994,BKT,0,2008,2008
202976032,BKT,0,1995,2008
202976073,BKT,0,1991,1991
202976116,BKT,0,1991,1991
202976152,BKT,31,2000,2005
202976189,BKT,0,1995,1995
202976221,BKT,0,1999,1999
202976278,BKT,15,2000,2000
202976306,BKT,151,1993,2005
202976522,BKT,3,2004,2010
202976533,BKT,0,2005,2005
202976534,BKT,9,2008,2008
202976547,BKT,0,1992,1992
202976617,BKT,0,1991,1991
202976656,BKT,0,2004,2004
202976726,BKT,6,2000,2000
202976731,BKT,0,1993,1993
202976751,BKT,0,2009,2009
202976769,BKT,83,1993,1993
202976828,BKT,0,2006,2006
202976940,BKT,0,2001,2001
202976999,BKT,0,1995,1995
202977046,BKT,15,1995,1995
202977196,BKT,0,1995,1995
202977288,BKT,0,2007,2007
202977352,BKT,0,1996,1996
202977398,BKT,0,1995,1995
202977554,BKT,16,2000,2000
202977745,BKT,0,1996,1996
202977746,BKT,0,1996,1996
202977784,BKT,0,1993,1993
202977821,BKT,0,1992,1992
202977966,BKT,0,2000,2008
202977994,BKT,0,1993,1993
202978041,BKT,5,1993,1993
202978072,BKT,0,1997,2000
202978213,BKT,0,1993,1993
202978238,BKT,0,2000,2000
202978303,BKT,25,1992,1992
202978422,BKT,34,1994,1994
202978456,BKT,0,2009,2009
202978484,BKT,9,2010,2010
202978536,BKT,0,1992,1992
202978543,BKT,0,1994,1994
202978550,BKT,0,1994,1994
202978557,BKT,10,1995,1995
202978619,BKT,0,1994,1994
202978648,BKT,0,2001,2001
202978734,BKT,12,2000,2000
202978735,BKT,0,1994,1994
202978842,BKT,0,2009,2009
202978858,BKT,2,1993,1993
202978876,BKT,0,1995,1995
202978952,BKT,1,2009,2009
202978976,BKT,10,2009,2009
202979004,BKT,0,2001,2001
202979011,BKT,0,1995,2003
202979027,BKT,0,2000,2000
202979029,BKT,0,1995,2003
202979206,BKT,0,1997,1997
202979213,BKT,30,1991,1991
202979314,BKT,123,1997,1997
202979315,BKT,0,2001,2001
202979320,BKT,0,1994,1994
202979340,BKT,0,2001,2001
202979401,BKT,37,1991,1991
202979522,BKT,0,1992,1992
202979608,BKT,5,1997,1997
202979621,BKT,0,1995,1995
202979695,BKT,14,2000,2000
202979762,BKT,0,1995,2009
202979776,BKT,0,1994,1994
202979813,BKT,2,1993,1998
202979814,BKT,0,2000,2000
202979819,BKT,3,1997,1997
202979916,BKT,0,1993,1993
202979930,BKT,1,1998,1998
202979959,BKT,0,1993,1993
202979962,BKT,0,2000,2000
202979999,BKT,0,1993,1993
202980001,BKT,1,1998,1998
202980152,BKT,0,1993,1993
202980181,BKT,0,2010,2010
202980235,BKT,2,1992,2009
202980236,BKT,0,1992,1992
202980237,BKT,0,1996,2006
202980347,BKT,0,1993,1993
202980390,BKT,0,2009,2009
202980392,BKT,0,2000,2000
202980480,BKT,0,2000,2000
202980509,BKT,0,1994,1994
202980720,BKT,1,1994,2000
202980784,BKT,0,1992,1992
202980785,BKT,0,1992,1992
202980869,BKT,0,1992,1992
202980924,BKT,0,1995,1995
202981252,BKT,0,1992,2006
202981270,BKT,0,1998,1999
202981277,BKT,0,2006,2006
202981336,BKT,13,2006,2006
202981349,BKT,2,1994,1994
202981365,BKT,12,2000,2000
202981430,BKT,9,1994,2000
202981437,BKT,0,2006,2006
202981463,BKT,0,1996,2003
202981496,BKT,13,1994,1994
202981544,BKT,2,1991,1994
202981548,BKT,0,2001,2001
202981572,BKT,0,1992,1992
202981612,BKT,0,1995,1995
202981624,BKT,2,1991,1994
202981642,BKT,1,1991,1991
202981679,BKT,5,1993,1993
202981681,BKT,0,1995,1995
202981689,BKT,0,1998,1998
202981693,BKT,0,2006,2006
202981704,BKT,0,1996,2003
202981916,BKT,1,1993,1993
202981996,BKT,3,1995,1995
202982152,BKT,0,1999,1999
202982171,BKT,4,1994,1994
202982181,BKT,1,1998,1998
202982195,BKT,8,2000,2000
202982196,BKT,0,1993,2000
202982219,BKT,0,1993,1993
202982410,BKT,0,1995,1995
202982457,BKT,26,2005,2005
202982480,BKT,7,1995,1995
202982485,BKT,2,1991,1991
202982662,BKT,0,2000,2000
202982764,BKT,2,2000,2000
202982932,BKT,0,1994,1994
202983053,BKT,0,1994,2005
202983398,BKT,0,2000,2000
202983412,BKT,0,1992,1992
202983417,BKT,0,1992,1992
202983450,BKT,0,2001,2001
202983459,BKT,0,2000,2000
202983495,BKT,19,2000,2000
202983658,BKT,0,2004,2004
202983858,BKT,6,1993,1993
202983924,BKT,0,2009,2009
202984084,BKT,6,2000,2000
202984367,BKT,0,1994,1994
202984439,BKT,0,1994,2009
202984813,BKT,0,1996,1996
202985113,BKT,0,2000,2000
202985135,BKT,0,1993,1993
202985190,BKT,0,1994,1994
202985209,BKT,5,1992,1992
202985262,BKT,0,1997,1997
202985499,BKT,6,2003,2003
202985545,BKT,0,1992,1992
202985606,BKT,3,2003,2003
202985860,BKT,2,1994,1994
202985892,BKT,2,1992,1992
202985913,BKT,0,1998,1998
202985920,BKT,0,1997,1997
202985921,BKT,0,1992,1992
202985964,BKT,1,1998,2003
202985970,BKT,0,2003,2003
202986102,BKT,0,2001,2001
202986221,BKT,0,1991,1991
202986289,BKT,0,1998,2003
202986319,BKT,31,1993,2005
202986346,BKT,0,1997,1997
202986361,BKT,0,1998,1998
202987712,BKT,2,1995,2007
202988230,BKT,0,1995,1995
202988822,BKT,1,1996,1996
202989305,BKT,64,1991,1996
202989438,BKT,31,1994,1994
202989480,BKT,16,1991,2009
202989481,BKT,78,1991,2010
202989506,BKT,10,1992,2008
202989744,BKT,21,1996,1996
202990081,BKT,210,1996,2005
202990114,BKT,26,1996,2009
202990288,BKT,7,1993,1995
202990609,BKT,132,1995,2009
202990652,BKT,40,1991,2002
202990762,BKT,53,1995,2002
202990880,BKT,7,1996,1996
202991362,BKT,62,1991,1991
202991514,BKT,65,2007,2007
202991724,BKT,1,1996,1996
202992586,BKT,2,1998,1998
202993935,BKT,0,1995,2004
202995121,BKT,1,1994,2002
202995709,BKT,9,1992,2006
202996196,BKT,1,1999,1999
204162375,BKT,0,2002,2002
204162465,BKT,0,2002,2002
204162700,BKT,7,1993,1993
204162735,BKT,1,2002,2002
204162804,BKT,50,1998,1998
204162821,BKT,0,2002,2002
204162882,BKT,3,1993,1993
204162900,BKT,0,1993,1993
204162930,BKT,1,1996,1996
204162932,BKT,0,2002,2002
204162934,BKT,21,1995,1995
204162999,BKT,68,1995,2002
204163024,BKT,0,1996,1996
204163046,BKT,99,1995,1995
204163079,BKT,6,1993,1993
204163083,BKT,16,1995,1995
204163087,BKT,7,1995,1995
204163213,BKT,0,1996,1996
204163221,BKT,4,2006,2007
204163283,BKT,0,2007,2007
204163316,BKT,0,1996,1996
204163355,BKT,16,1996,1996
204163398,BKT,0,1996,1996
204163425,BKT,18,1996,1996
204163428,BKT,86,1996,2002
204163431,BKT,1,2008,2008
204163433,BKT,33,1995,2002
204163570,BKT,3,1996,1996
204163798,BKT,0,1997,1997
204163825,BKT,0,1993,1993
204163835,BKT,24,1997,1997
204163875,BKT,13,2006,2007
204163887,BKT,71,1993,1993
204163965,BKT,0,2002,2002
204164055,BKT,2,2002,2002
204164079,BKT,10,1996,1996
204164223,BKT,1,1995,1995
204164335,BKT,0,1995,1995
204164349,BKT,0,1998,1998
204164352,BKT,6,1995,2002
204164364,BKT,1,1993,1993
204164386,BKT,0,1998,1998
204164405,BKT,22,1995,1995
204164478,BKT,68,1995,2008
204164482,BKT,100,1995,1995
204164489,BKT,11,1995,1995
204164514,BKT,8,1993,1993
204164536,BKT,1,1998,1998
204164608,BKT,39,1995,1995
204164625,BKT,0,1995,1995
204164641,BKT,21,1995,1995
204164715,BKT,3,1998,1998
204164801,BKT,1,1995,1995
204164889,BKT,0,2006,2006
204165053,BKT,2,1995,1995
204165088,BKT,0,1998,1998
204165101,BKT,45,1995,1995
204165143,BKT,2,2008,2008
204165216,BKT,5,2010,2010
204165284,BKT,1,1995,1995
204165334,BKT,0,1999,1999
204165374,BKT,11,1995,1995
204165498,BKT,0,1995,1995
204165530,BKT,77,2010,2010
204165773,BKT,0,1998,1998
204165795,BKT,11,1998,1998
204166012,BKT,0,2000,2000
204166064,BKT,0,1995,1995
204166068,BKT,1,2000,2000
204166144,BKT,1,1998,1998
204166169,BKT,0,2000,2000
204166190,BKT,3,1994,1994
204166194,BKT,0,2000,2000
204166229,BKT,15,1998,1998
204166281,BKT,0,1998,1998
204166345,BKT,0,2000,2000
204166413,BKT,6,1998,1998
204166442,BKT,11,1994,1994
204166486,BKT,50,1995,1995
204166496,BKT,1,1995,1995
204166511,BKT,53,1998,1998
204166518,BKT,13,1998,1998
204166555,BKT,11,2000,2000
204166638,BKT,0,2007,2007
204166682,BKT,0,2000,2000
204166708,BKT,0,2000,2000
204166803,BKT,0,2000,2000
204166843,BKT,0,2000,2000
204166874,BKT,6,1994,1994
204166929,BKT,15,1994,1994
204166935,BKT,20,1994,1994
204166976,BKT,8,1996,1996
204166983,BKT,13,1996,1996
204166991,BKT,25,1995,1995
204167006,BKT,1,2000,2000
204167074,BKT,3,1996,1996
204167090,BKT,2,2007,2007
204167091,BKT,2,1995,1995
204167101,BKT,32,1996,1996
204167108,BKT,6,1996,1996
204167146,BKT,22,1993,1993
204167159,BKT,2,1993,1993
204167171,BKT,2,1993,1993
204167188,BKT,10,1997,1997
204167191,BKT,33,1996,1996
204167256,BKT,22,1995,1995
204167395,BKT,0,2000,2000
204167402,BKT,32,1997,1997
204167573,BKT,0,2002,2002
204167653,BKT,27,1997,1997
204167682,BKT,0,2002,2002
204167801,BKT,0,2002,2002
204167821,BKT,11,1997,1997
204167887,BKT,31,1995,1995
204167934,BKT,17,1995,1995
204167951,BKT,0,2002,2002
204167968,BKT,2,1995,1995
204168103,BKT,1,2002,2002
204168122,BKT,40,1995,1995
204168123,BKT,9,1995,1995
204168198,BKT,20,1995,1995
204168200,BKT,60,1995,1995
204168211,BKT,0,2002,2002
204168303,BKT,1,1997,1997
204168305,BKT,0,2002,2002
204168316,BKT,1,2007,2007
204168400,BKT,10,1993,1993
204168401,BKT,46,1993,1993
204168407,BKT,30,1995,1995
204168420,BKT,27,1995,1995
204168464,BKT,6,1995,1995
204168587,BKT,1,1995,1995
204168700,BKT,3,1997,1997
204168733,BKT,4,1995,1995
204168738,BKT,50,1995,1995
204168771,BKT,3,2004,2004
204168790,BKT,8,2004,2004
204168844,BKT,10,2007,2007
204168942,BKT,6,1997,1997
204169115,BKT,4,2007,2007
204169125,BKT,2,2007,2007
204169139,BKT,5,1995,1995
204169252,BKT,23,1996,1996
204169347,BKT,31,1996,1996
204169406,BKT,1,1995,1995
204169477,BKT,50,1995,1995
204169546,BKT,33,2000,2000
204169641,BKT,1,1996,1996
204169655,BKT,0,1997,1997
204169671,BKT,3,1995,1995
204169766,BKT,15,1996,1996
204169767,BKT,28,1995,1995
204169857,BKT,25,1995,2008
204169990,BKT,8,1995,1995
204170120,BKT,64,2010,2010
204170128,BKT,1,2007,2007
204170161,BKT,70,2010,2010
204170165,BKT,1,1992,1992
204170173,BKT,16,1996,1996
204170326,BKT,18,1996,1996
204170410,BKT,14,2007,2007
204170425,BKT,52,1992,1992
204170495,BKT,1,1995,1995
204170502,BKT,17,1995,2001
204170513,BKT,36,1992,1992
204170689,BKT,9,1995,1995
204170703,BKT,0,2009,2009
204170737,BKT,54,1995,1995
204170759,BKT,5,2001,2001
204170834,BKT,7,1992,1992
204170836,BKT,19,1992,1992
204170845,BKT,3,1996,1996
204170866,BKT,10,2002,2002
204170936,BKT,3,1992,1992
204170942,BKT,9,2000,2000
204170979,BKT,5,2001,2001
204171054,BKT,15,1995,1995
204171064,BKT,17,1995,1995
204171140,BKT,5,1995,1995
204171232,BKT,3,1995,1995
204171245,BKT,42,2001,2001
204171253,BKT,55,1996,1996
204171277,BKT,7,1991,1991
204171282,BKT,0,2001,2008
204171315,BKT,37,1992,1992
204171343,BKT,4,2008,2008
204171349,BKT,31,1992,2002
204171395,BKT,2,2001,2001
204171433,BKT,1,2009,2009
204171471,BKT,56,1992,2002
204171507,BKT,4,2001,2001
204171615,BKT,12,2001,2001
204171636,BKT,5,2001,2001
204171685,BKT,3,1992,1992
204171692,BKT,6,1996,1996
204171703,BKT,3,2001,2001
204171707,BKT,7,1999,1999
204171714,BKT,0,2001,2001
204171771,BKT,14,1992,1992
204171955,BKT,4,1992,1992
204172018,BKT,49,1992,1992
204172020,BKT,11,1999,1999
204172171,BKT,30,1992,1992
204172336,BKT,35,1992,1992
204172345,BKT,3,1999,1999
204172364,BKT,26,1992,1992
204172399,BKT,4,1992,1996
204172402,BKT,13,1999,1999
204172436,BKT,14,1992,1992
204172484,BKT,8,2007,2007
204172487,BKT,1,1992,1994
204172495,BKT,18,1992,1992
204172499,BKT,57,2001,2001
204172529,BKT,0,2001,2001
204172574,BKT,9,1992,1992
204172614,BKT,0,2000,2000
204172674,BKT,3,2001,2001
204172845,BKT,7,1999,1999
204172864,BKT,3,1994,1994
204172881,BKT,2,2000,2000
204172891,BKT,1,1994,1994
204172900,BKT,0,1993,1993
204172946,BKT,114,1995,1995
204173010,BKT,28,1995,1995
204173095,BKT,0,1992,1994
204173096,BKT,0,1993,1993
204173123,BKT,13,1999,1999
204173152,BKT,20,1999,1999
204173156,BKT,71,1995,1995
204173219,BKT,2,1995,1995
204173228,BKT,12,1995,1995
204173269,BKT,1,2000,2008
204173281,BKT,0,1993,1993
204173308,BKT,16,1999,1999
204173323,BKT,2,1992,1992
204173341,BKT,0,1995,1995
204173410,BKT,8,1999,1999
204173444,BKT,1,2001,2001
204173446,BKT,2,1995,1995
204173447,BKT,0,1995,1995
204173506,BKT,3,2001,2001
204173548,BKT,1,1993,1993
204173549,BKT,22,1992,2008
204173559,BKT,11,1995,1995
204173576,BKT,11,1996,1996
204173659,BKT,1,1991,1991
204173731,BKT,39,1992,1992
204173743,BKT,1,2006,2006
204173784,BKT,33,1992,1992
204173980,BKT,13,1992,1994
204173988,BKT,3,1999,1999
204173989,BKT,19,1994,1994
204174037,BKT,0,1991,1991
204174040,BKT,3,2005,2005
204174078,BKT,30,1992,1992
204174105,BKT,3,1996,1996
204174135,BKT,4,1994,1994
204174141,BKT,0,1996,1996
204174157,BKT,0,1994,1994
204174237,BKT,20,1996,2008
204174269,BKT,7,1997,1997
204174278,BKT,8,1996,1996
204174350,BKT,0,2000,2000
204174369,BKT,4,1996,1996
204174416,BKT,6,2007,2007
204174505,BKT,7,1996,1996
204174603,BKT,12,2007,2007
204174616,BKT,1,1996,1996
204174634,BKT,1,1996,1996
204174666,BKT,0,1997,1997
204174683,BKT,8,1994,1994
204174689,BKT,47,1995,1995
204174769,BKT,27,2007,2007
204174880,BKT,4,2000,2000
204174937,BKT,1,2007,2007
204175010,BKT,0,1998,1998
204175052,BKT,1,2007,2007
204175103,BKT,2,1995,1995
204175124,BKT,26,1994,1994
204175200,BKT,0,1998,1998
204175239,BKT,4,2006,2006
204175279,BKT,3,1998,1998
204175381,BKT,37,1995,1997
204175390,BKT,24,1994,1995
204175426,BKT,5,1998,1998
204175451,BKT,52,1994,1994
204175476,BKT,1,1997,1997
204175521,BKT,17,1993,1993
204175550,BKT,21,2006,2006
204175561,BKT,0,1997,1997
204175637,BKT,5,2006,2006
204176010,BKT,15,1997,1997
204176048,BKT,2,1997,1997
204176081,BKT,1,2006,2006
204176248,BKT,19,1994,1994
204176573,BKT,1,2004,2004
204176589,BKT,3,2004,2004
204176590,BKT,8,2004,2004
204176703,BKT,0,1991,1991
204176748,BKT,1,1999,1999
204176749,BKT,0,1999,1999
204176798,BKT,6,2007,2007
204176828,BKT,6,1994,1994
204176852,BKT,37,1995,1995
204176875,BKT,58,1995,1995
204176967,BKT,2,1991,1992
204176996,BKT,2,1999,1999
204177008,BKT,6,1995,1995
204177019,BKT,10,1999,1999
204177033,BKT,5,1994,1994
204177062,BKT,1,2007,2007
204177197,BKT,0,1993,2006
204177199,BKT,1,1999,1999
204177231,BKT,0,2006,2006
204177240,BKT,4,1991,1991
204177292,BKT,25,2007,2007
204177307,BKT,0,2006,2006
204177370,BKT,1,1998,1998
204177377,BKT,3,1999,1999
204177447,BKT,20,2007,2007
204177486,BKT,27,2004,2004
204177532,BKT,5,1991,1991
204177589,BKT,0,1992,1992
204177644,BKT,6,1991,1991
204177680,BKT,2,2003,2003
204177697,BKT,3,2003,2003
204177839,BKT,1,2007,2007
204177863,BKT,1,1993,1993
204177956,BKT,1,2006,2007
204177978,BKT,1,1999,1999
204178032,BKT,1,1992,1992
204178044,BKT,3,1996,1996
204178056,BKT,2,2004,2004
204178098,BKT,8,2004,2004
204178114,BKT,6,2004,2004
204178143,BKT,3,2009,2009
204178151,BKT,6,1996,1996
204178210,BKT,12,2007,2009
204178225,BKT,0,1993,1993
204178232,BKT,4,1992,2008
204178282,BKT,6,2007,2007
204178324,BKT,10,1991,1991
204178328,BKT,15,1992,1994
204178383,BKT,0,1997,1997
204178442,BKT,1,1992,1992
204178451,BKT,1,1992,1992
204178529,BKT,2,1992,1992
204178545,BKT,1,1992,1992
204178775,BKT,4,1994,1994
204178937,BKT,34,1991,1991
204179155,BKT,2,1995,1995
204179201,BKT,9,1991,1991
204179350,BKT,0,2001,2001
204179504,BKT,15,1992,1992
204179518,BKT,0,2001,2001
204179717,BKT,2,2007,2007
204179750,BKT,0,1991,1991
204179752,BKT,0,1997,1997
204179894,BKT,0,1997,1997
204179930,BKT,26,1996,1996
204179972,BKT,1,1995,1995
204179989,BKT,0,1994,1994
204179992,BKT,3,1995,1995
204180109,BKT,9,1992,1992
204180114,BKT,1,1998,1998
204180123,BKT,1,2000,2000
204180223,BKT,5,2008,2008
204180245,BKT,2,2008,2008
204180255,BKT,31,1991,1993
204180256,BKT,9,1995,1995
204180274,BKT,4,1995,1995
204180353,BKT,25,2004,2004
204180387,BKT,4,2008,2008
204180447,BKT,4,1995,1995
204180495,BKT,10,1993,2009
204180577,BKT,5,1995,2008
204180707,BKT,1,2003,2003
204180735,BKT,10,2008,2008
204180745,BKT,32,1999,1999
204180801,BKT,42,1995,2008
204180826,BKT,22,1995,2008
204180855,BKT,2,1992,2000
204180857,BKT,18,2007,2007
204180872,BKT,4,1995,1995
204181028,BKT,15,2008,2008
204181057,BKT,11,1995,2008
204181136,BKT,3,1993,1993
204181174,BKT,100,1998,2007
204181229,BKT,0,2003,2003
204181236,BKT,4,1998,1998
204181241,BKT,22,1993,2001
204181387,BKT,0,2005,2005
